,PUN,DateTime
574,49.0762,2017-06-10 23:00:00+00:00
575,47.59179,2017-06-10 00:00:00+00:00
576,47.71277,2017-06-11 01:00:00+00:00
577,46.56255,2017-06-11 02:00:00+00:00
578,44.4012,2017-06-11 03:00:00+00:00
579,40.04197,2017-06-11 04:00:00+00:00
580,39.92485,2017-06-11 05:00:00+00:00
581,42.08,2017-06-11 06:00:00+00:00
582,40.49,2017-06-11 07:00:00+00:00
583,42.1,2017-06-11 08:00:00+00:00
584,39.95,2017-06-11 09:00:00+00:00
585,38.53,2017-06-11 10:00:00+00:00
586,42.72317,2017-06-11 11:00:00+00:00
587,39.85736,2017-06-11 12:00:00+00:00
588,39.6986,2017-06-11 13:00:00+00:00
589,32.28127,2017-06-11 14:00:00+00:00
590,28.491120000000002,2017-06-11 15:00:00+00:00
591,35.40348,2017-06-11 16:00:00+00:00
592,41.98403,2017-06-11 17:00:00+00:00
593,40.25,2017-06-11 18:00:00+00:00
594,43.58,2017-06-11 19:00:00+00:00
595,47.26385,2017-06-11 20:00:00+00:00
596,50.34153,2017-06-11 21:00:00+00:00
597,51.02818,2017-06-11 22:00:00+00:00
598,50.28306,2017-06-11 23:00:00+00:00
599,48.52032,2017-06-11 00:00:00+00:00
600,44.84132,2017-06-12 01:00:00+00:00
601,41.04975,2017-06-12 02:00:00+00:00
602,36.78229,2017-06-12 03:00:00+00:00
603,35.25875,2017-06-12 04:00:00+00:00
604,34.150040000000004,2017-06-12 05:00:00+00:00
605,36.00294,2017-06-12 06:00:00+00:00
606,42.94477,2017-06-12 07:00:00+00:00
607,51.060109999999995,2017-06-12 08:00:00+00:00
608,55.44961,2017-06-12 09:00:00+00:00
609,55.32358000000001,2017-06-12 10:00:00+00:00
610,53.39957,2017-06-12 11:00:00+00:00
611,52.28037,2017-06-12 12:00:00+00:00
612,50.74858,2017-06-12 13:00:00+00:00
613,50.77929,2017-06-12 14:00:00+00:00
614,52.7513,2017-06-12 15:00:00+00:00
615,56.27632,2017-06-12 16:00:00+00:00
616,55.67645,2017-06-12 17:00:00+00:00
617,55.41129,2017-06-12 18:00:00+00:00
618,58.65,2017-06-12 19:00:00+00:00
619,59.738209999999995,2017-06-12 20:00:00+00:00
620,61.356559999999995,2017-06-12 21:00:00+00:00
621,59.95847,2017-06-12 22:00:00+00:00
622,55.56203000000001,2017-06-12 23:00:00+00:00
623,54.03819,2017-06-12 00:00:00+00:00
624,47.54116,2017-06-13 01:00:00+00:00
625,45.78389,2017-06-13 02:00:00+00:00
626,42.93716,2017-06-13 03:00:00+00:00
627,42.46926,2017-06-13 04:00:00+00:00
628,42.162290000000006,2017-06-13 05:00:00+00:00
629,39.41292,2017-06-13 06:00:00+00:00
630,43.410959999999996,2017-06-13 07:00:00+00:00
631,48.086859999999994,2017-06-13 08:00:00+00:00
632,55.54629,2017-06-13 09:00:00+00:00
633,49.95898,2017-06-13 10:00:00+00:00
634,47.28738,2017-06-13 11:00:00+00:00
635,47.14203,2017-06-13 12:00:00+00:00
636,45.33311,2017-06-13 13:00:00+00:00
637,45.37364,2017-06-13 14:00:00+00:00
638,46.31488,2017-06-13 15:00:00+00:00
639,48.24027,2017-06-13 16:00:00+00:00
640,50.78525,2017-06-13 17:00:00+00:00
641,49.49575,2017-06-13 18:00:00+00:00
642,54.75781,2017-06-13 19:00:00+00:00
643,58.33501999999999,2017-06-13 20:00:00+00:00
644,60.62976,2017-06-13 21:00:00+00:00
645,60.93863,2017-06-13 22:00:00+00:00
646,54.3392,2017-06-13 23:00:00+00:00
647,50.2402,2017-06-13 00:00:00+00:00
648,49.16539,2017-06-14 01:00:00+00:00
649,47.65128,2017-06-14 02:00:00+00:00
650,45.84515,2017-06-14 03:00:00+00:00
651,44.2307,2017-06-14 04:00:00+00:00
652,44.98707,2017-06-14 05:00:00+00:00
653,46.61844,2017-06-14 06:00:00+00:00
654,48.103429999999996,2017-06-14 07:00:00+00:00
655,51.31885,2017-06-14 08:00:00+00:00
656,68.36615,2017-06-14 09:00:00+00:00
657,59.20893,2017-06-14 10:00:00+00:00
658,57.258559999999996,2017-06-14 11:00:00+00:00
659,56.88652,2017-06-14 12:00:00+00:00
660,52.66861,2017-06-14 13:00:00+00:00
661,53.69515,2017-06-14 14:00:00+00:00
662,56.68295,2017-06-14 15:00:00+00:00
663,57.68583,2017-06-14 16:00:00+00:00
664,62.70118000000001,2017-06-14 17:00:00+00:00
665,61.85386999999999,2017-06-14 18:00:00+00:00
666,63.293169999999996,2017-06-14 19:00:00+00:00
667,63.0,2017-06-14 20:00:00+00:00
668,63.794259999999994,2017-06-14 21:00:00+00:00
669,66.59798,2017-06-14 22:00:00+00:00
670,57.667280000000005,2017-06-14 23:00:00+00:00
671,50.72829,2017-06-14 00:00:00+00:00
672,49.7964,2017-06-15 01:00:00+00:00
673,47.24994,2017-06-15 02:00:00+00:00
674,46.54396,2017-06-15 03:00:00+00:00
675,45.29421,2017-06-15 04:00:00+00:00
676,44.84582,2017-06-15 05:00:00+00:00
677,44.19407,2017-06-15 06:00:00+00:00
678,47.885909999999996,2017-06-15 07:00:00+00:00
679,56.3,2017-06-15 08:00:00+00:00
680,70.37,2017-06-15 09:00:00+00:00
681,64.2,2017-06-15 10:00:00+00:00
682,57.42074,2017-06-15 11:00:00+00:00
683,56.36728000000001,2017-06-15 12:00:00+00:00
684,48.236709999999995,2017-06-15 13:00:00+00:00
685,47.230270000000004,2017-06-15 14:00:00+00:00
686,52.33769,2017-06-15 15:00:00+00:00
687,55.409769999999995,2017-06-15 16:00:00+00:00
688,59.13182,2017-06-15 17:00:00+00:00
689,58.68329,2017-06-15 18:00:00+00:00
690,60.32105,2017-06-15 19:00:00+00:00
691,62.53965,2017-06-15 20:00:00+00:00
692,61.4658,2017-06-15 21:00:00+00:00
693,62.30542,2017-06-15 22:00:00+00:00
694,57.03868000000001,2017-06-15 23:00:00+00:00
695,52.49856,2017-06-15 00:00:00+00:00
696,58.4324,2017-06-16 01:00:00+00:00
697,47.993840000000006,2017-06-16 02:00:00+00:00
698,47.12725,2017-06-16 03:00:00+00:00
699,46.67549,2017-06-16 04:00:00+00:00
700,46.67541,2017-06-16 05:00:00+00:00
701,46.67569,2017-06-16 06:00:00+00:00
702,48.95154,2017-06-16 07:00:00+00:00
703,61.25722,2017-06-16 08:00:00+00:00
704,75.0,2017-06-16 09:00:00+00:00
705,70.2,2017-06-16 10:00:00+00:00
706,62.09543000000001,2017-06-16 11:00:00+00:00
707,59.1701,2017-06-16 12:00:00+00:00
708,52.94075,2017-06-16 13:00:00+00:00
709,49.0089,2017-06-16 14:00:00+00:00
710,53.00189,2017-06-16 15:00:00+00:00
711,54.84871999999999,2017-06-16 16:00:00+00:00
712,55.62145,2017-06-16 17:00:00+00:00
713,56.53499,2017-06-16 18:00:00+00:00
714,57.42227,2017-06-16 19:00:00+00:00
715,60.810109999999995,2017-06-16 20:00:00+00:00
716,56.76732,2017-06-16 21:00:00+00:00
717,57.59134,2017-06-16 22:00:00+00:00
718,53.61065,2017-06-16 23:00:00+00:00
719,52.36122,2017-06-16 00:00:00+00:00
720,62.99811999999999,2017-06-17 01:00:00+00:00
721,57.05455,2017-06-17 02:00:00+00:00
722,49.35224,2017-06-17 03:00:00+00:00
723,47.794290000000004,2017-06-17 04:00:00+00:00
724,47.09578,2017-06-17 05:00:00+00:00
725,46.47083,2017-06-17 06:00:00+00:00
726,46.47529,2017-06-17 07:00:00+00:00
727,48.26869,2017-06-17 08:00:00+00:00
728,50.32112,2017-06-17 09:00:00+00:00
729,49.53344,2017-06-17 10:00:00+00:00
730,48.65088,2017-06-17 11:00:00+00:00
731,46.17795,2017-06-17 12:00:00+00:00
732,44.07837,2017-06-17 13:00:00+00:00
733,39.262370000000004,2017-06-17 14:00:00+00:00
734,39.52322,2017-06-17 15:00:00+00:00
735,41.6617,2017-06-17 16:00:00+00:00
736,43.61079,2017-06-17 17:00:00+00:00
737,45.09333,2017-06-17 18:00:00+00:00
738,48.07138,2017-06-17 19:00:00+00:00
739,52.461859999999994,2017-06-17 20:00:00+00:00
740,52.15142,2017-06-17 21:00:00+00:00
741,52.79549,2017-06-17 22:00:00+00:00
742,51.08181,2017-06-17 23:00:00+00:00
743,49.646570000000004,2017-06-17 00:00:00+00:00
744,45.673320000000004,2017-06-18 01:00:00+00:00
745,43.73639,2017-06-18 02:00:00+00:00
746,40.45867,2017-06-18 03:00:00+00:00
747,40.4813,2017-06-18 04:00:00+00:00
748,38.99,2017-06-18 05:00:00+00:00
749,39.99,2017-06-18 06:00:00+00:00
750,34.6,2017-06-18 07:00:00+00:00
751,32.2,2017-06-18 08:00:00+00:00
752,25.54401,2017-06-18 09:00:00+00:00
753,25.0,2017-06-18 10:00:00+00:00
754,31.277479999999997,2017-06-18 11:00:00+00:00
755,27.126759999999997,2017-06-18 12:00:00+00:00
756,27.34961,2017-06-18 13:00:00+00:00
757,22.06524,2017-06-18 14:00:00+00:00
758,20.2199,2017-06-18 15:00:00+00:00
759,24.47563,2017-06-18 16:00:00+00:00
760,30.97474,2017-06-18 17:00:00+00:00
761,31.64,2017-06-18 18:00:00+00:00
762,38.67,2017-06-18 19:00:00+00:00
763,44.96727,2017-06-18 20:00:00+00:00
764,48.60996,2017-06-18 21:00:00+00:00
765,49.73621,2017-06-18 22:00:00+00:00
766,49.64301,2017-06-18 23:00:00+00:00
767,45.14413,2017-06-18 00:00:00+00:00
768,44.86687,2017-06-19 01:00:00+00:00
769,41.26122,2017-06-19 02:00:00+00:00
770,37.96,2017-06-19 03:00:00+00:00
771,35.3,2017-06-19 04:00:00+00:00
772,32.0,2017-06-19 05:00:00+00:00
773,37.82,2017-06-19 06:00:00+00:00
774,44.55542,2017-06-19 07:00:00+00:00
775,47.98284,2017-06-19 08:00:00+00:00
776,56.23313,2017-06-19 09:00:00+00:00
777,56.207969999999996,2017-06-19 10:00:00+00:00
778,51.136509999999994,2017-06-19 11:00:00+00:00
779,47.76815,2017-06-19 12:00:00+00:00
780,46.461870000000005,2017-06-19 13:00:00+00:00
781,46.22289,2017-06-19 14:00:00+00:00
782,51.41328,2017-06-19 15:00:00+00:00
783,53.20891999999999,2017-06-19 16:00:00+00:00
784,57.291830000000004,2017-06-19 17:00:00+00:00
785,53.90934,2017-06-19 18:00:00+00:00
786,53.08295,2017-06-19 19:00:00+00:00
787,58.76481,2017-06-19 20:00:00+00:00
788,59.0414,2017-06-19 21:00:00+00:00
789,61.060680000000005,2017-06-19 22:00:00+00:00
790,58.56,2017-06-19 23:00:00+00:00
791,51.27241,2017-06-19 00:00:00+00:00
792,54.477140000000006,2017-06-20 01:00:00+00:00
793,48.620290000000004,2017-06-20 02:00:00+00:00
794,46.81,2017-06-20 03:00:00+00:00
795,46.81,2017-06-20 04:00:00+00:00
796,46.74,2017-06-20 05:00:00+00:00
797,46.74,2017-06-20 06:00:00+00:00
798,48.85841,2017-06-20 07:00:00+00:00
799,54.45024,2017-06-20 08:00:00+00:00
800,63.599030000000006,2017-06-20 09:00:00+00:00
801,67.96677,2017-06-20 10:00:00+00:00
802,60.00714,2017-06-20 11:00:00+00:00
803,55.21501,2017-06-20 12:00:00+00:00
804,49.87234,2017-06-20 13:00:00+00:00
805,50.16977,2017-06-20 14:00:00+00:00
806,52.1365,2017-06-20 15:00:00+00:00
807,57.24227,2017-06-20 16:00:00+00:00
808,62.4774,2017-06-20 17:00:00+00:00
809,62.75728,2017-06-20 18:00:00+00:00
810,63.69712,2017-06-20 19:00:00+00:00
811,72.12996,2017-06-20 20:00:00+00:00
812,72.01510999999999,2017-06-20 21:00:00+00:00
813,71.37909,2017-06-20 22:00:00+00:00
814,57.74813,2017-06-20 23:00:00+00:00
815,52.099909999999994,2017-06-20 00:00:00+00:00
816,50.4058,2017-06-21 01:00:00+00:00
817,48.30616,2017-06-21 02:00:00+00:00
818,47.754490000000004,2017-06-21 03:00:00+00:00
819,45.0836,2017-06-21 04:00:00+00:00
820,44.93677,2017-06-21 05:00:00+00:00
821,45.078309999999995,2017-06-21 06:00:00+00:00
822,48.13364,2017-06-21 07:00:00+00:00
823,55.940780000000004,2017-06-21 08:00:00+00:00
824,68.17342,2017-06-21 09:00:00+00:00
825,63.41949,2017-06-21 10:00:00+00:00
826,55.90416,2017-06-21 11:00:00+00:00
827,53.764230000000005,2017-06-21 12:00:00+00:00
828,52.03652,2017-06-21 13:00:00+00:00
829,53.78038000000001,2017-06-21 14:00:00+00:00
830,59.719280000000005,2017-06-21 15:00:00+00:00
831,69.52,2017-06-21 16:00:00+00:00
832,70.37474,2017-06-21 17:00:00+00:00
833,72.23886,2017-06-21 18:00:00+00:00
834,73.74445,2017-06-21 19:00:00+00:00
835,79.01181,2017-06-21 20:00:00+00:00
836,72.77224,2017-06-21 21:00:00+00:00
837,72.08377,2017-06-21 22:00:00+00:00
838,65.01,2017-06-21 23:00:00+00:00
839,56.2791,2017-06-21 00:00:00+00:00
840,55.673230000000004,2017-06-22 01:00:00+00:00
841,50.25651,2017-06-22 02:00:00+00:00
842,48.88978,2017-06-22 03:00:00+00:00
843,47.46,2017-06-22 04:00:00+00:00
844,46.83,2017-06-22 05:00:00+00:00
845,46.81,2017-06-22 06:00:00+00:00
846,47.46,2017-06-22 07:00:00+00:00
847,56.17142,2017-06-22 08:00:00+00:00
848,73.44086,2017-06-22 09:00:00+00:00
849,70.42,2017-06-22 10:00:00+00:00
850,65.37163000000001,2017-06-22 11:00:00+00:00
851,64.90383,2017-06-22 12:00:00+00:00
852,52.977619999999995,2017-06-22 13:00:00+00:00
853,54.151430000000005,2017-06-22 14:00:00+00:00
854,61.7523,2017-06-22 15:00:00+00:00
855,63.70325,2017-06-22 16:00:00+00:00
856,66.37196999999999,2017-06-22 17:00:00+00:00
857,67.5,2017-06-22 18:00:00+00:00
858,69.51193,2017-06-22 19:00:00+00:00
859,78.71771,2017-06-22 20:00:00+00:00
860,67.41193,2017-06-22 21:00:00+00:00
861,65.99273000000001,2017-06-22 22:00:00+00:00
862,56.735119999999995,2017-06-22 23:00:00+00:00
863,51.73523,2017-06-22 00:00:00+00:00
864,55.97667,2017-06-23 01:00:00+00:00
865,52.682559999999995,2017-06-23 02:00:00+00:00
866,49.91158,2017-06-23 03:00:00+00:00
867,49.23537,2017-06-23 04:00:00+00:00
868,49.21069,2017-06-23 05:00:00+00:00
869,48.73462,2017-06-23 06:00:00+00:00
870,49.36787,2017-06-23 07:00:00+00:00
871,56.40861999999999,2017-06-23 08:00:00+00:00
872,75.44,2017-06-23 09:00:00+00:00
873,72.42,2017-06-23 10:00:00+00:00
874,71.30927,2017-06-23 11:00:00+00:00
875,71.27499,2017-06-23 12:00:00+00:00
876,67.5279,2017-06-23 13:00:00+00:00
877,67.43236999999999,2017-06-23 14:00:00+00:00
878,68.27365999999999,2017-06-23 15:00:00+00:00
879,67.61946,2017-06-23 16:00:00+00:00
880,74.27125,2017-06-23 17:00:00+00:00
881,64.54442,2017-06-23 18:00:00+00:00
882,64.52568000000001,2017-06-23 19:00:00+00:00
883,64.95647,2017-06-23 20:00:00+00:00
884,63.98146,2017-06-23 21:00:00+00:00
885,63.40444,2017-06-23 22:00:00+00:00
886,53.5819,2017-06-23 23:00:00+00:00
887,51.33795,2017-06-23 00:00:00+00:00
888,55.18804,2017-06-24 01:00:00+00:00
889,50.1899,2017-06-24 02:00:00+00:00
890,47.46,2017-06-24 03:00:00+00:00
891,47.34,2017-06-24 04:00:00+00:00
892,46.83,2017-06-24 05:00:00+00:00
893,46.51,2017-06-24 06:00:00+00:00
894,44.0,2017-06-24 07:00:00+00:00
895,46.23207,2017-06-24 08:00:00+00:00
896,49.23875,2017-06-24 09:00:00+00:00
897,48.667320000000004,2017-06-24 10:00:00+00:00
898,47.798359999999995,2017-06-24 11:00:00+00:00
899,46.62022,2017-06-24 12:00:00+00:00
900,43.96815,2017-06-24 13:00:00+00:00
901,43.45,2017-06-24 14:00:00+00:00
902,43.33,2017-06-24 15:00:00+00:00
903,43.676,2017-06-24 16:00:00+00:00
904,46.62616,2017-06-24 17:00:00+00:00
905,48.281620000000004,2017-06-24 18:00:00+00:00
906,51.895140000000005,2017-06-24 19:00:00+00:00
907,56.99683,2017-06-24 20:00:00+00:00
908,57.365030000000004,2017-06-24 21:00:00+00:00
909,58.2465,2017-06-24 22:00:00+00:00
910,52.40713,2017-06-24 23:00:00+00:00
911,49.56279,2017-06-24 00:00:00+00:00
912,47.57979,2017-06-25 01:00:00+00:00
913,44.29383,2017-06-25 02:00:00+00:00
914,40.37083,2017-06-25 03:00:00+00:00
915,39.57369,2017-06-25 04:00:00+00:00
916,41.7,2017-06-25 05:00:00+00:00
917,42.18,2017-06-25 06:00:00+00:00
918,40.33,2017-06-25 07:00:00+00:00
919,40.33,2017-06-25 08:00:00+00:00
920,40.33,2017-06-25 09:00:00+00:00
921,42.16,2017-06-25 10:00:00+00:00
922,46.59339,2017-06-25 11:00:00+00:00
923,46.36088,2017-06-25 12:00:00+00:00
924,44.15251,2017-06-25 13:00:00+00:00
925,40.08634,2017-06-25 14:00:00+00:00
926,39.3017,2017-06-25 15:00:00+00:00
927,39.369859999999996,2017-06-25 16:00:00+00:00
928,42.04387,2017-06-25 17:00:00+00:00
929,43.8076,2017-06-25 18:00:00+00:00
930,44.37203,2017-06-25 19:00:00+00:00
931,47.419740000000004,2017-06-25 20:00:00+00:00
932,49.300340000000006,2017-06-25 21:00:00+00:00
933,50.20815,2017-06-25 22:00:00+00:00
934,49.586059999999996,2017-06-25 23:00:00+00:00
935,46.10922,2017-06-25 00:00:00+00:00
936,46.19361,2017-06-26 01:00:00+00:00
937,42.75975,2017-06-26 02:00:00+00:00
938,37.34812,2017-06-26 03:00:00+00:00
939,34.80675,2017-06-26 04:00:00+00:00
940,35.84478,2017-06-26 05:00:00+00:00
941,37.33787,2017-06-26 06:00:00+00:00
942,43.56303,2017-06-26 07:00:00+00:00
943,48.7019,2017-06-26 08:00:00+00:00
944,57.19262,2017-06-26 09:00:00+00:00
945,54.88788,2017-06-26 10:00:00+00:00
946,55.235640000000004,2017-06-26 11:00:00+00:00
947,56.4061,2017-06-26 12:00:00+00:00
948,54.394330000000004,2017-06-26 13:00:00+00:00
949,55.33425,2017-06-26 14:00:00+00:00
950,55.30308,2017-06-26 15:00:00+00:00
951,54.647780000000004,2017-06-26 16:00:00+00:00
952,65.30805,2017-06-26 17:00:00+00:00
953,70.12056,2017-06-26 18:00:00+00:00
954,59.824940000000005,2017-06-26 19:00:00+00:00
955,56.97469,2017-06-26 20:00:00+00:00
956,57.20646,2017-06-26 21:00:00+00:00
957,57.872209999999995,2017-06-26 22:00:00+00:00
958,52.36055,2017-06-26 23:00:00+00:00
959,50.42615,2017-06-26 00:00:00+00:00
960,49.62728,2017-06-27 01:00:00+00:00
961,48.24061,2017-06-27 02:00:00+00:00
962,46.77433,2017-06-27 03:00:00+00:00
963,43.980740000000004,2017-06-27 04:00:00+00:00
964,43.98085,2017-06-27 05:00:00+00:00
965,42.92411,2017-06-27 06:00:00+00:00
966,46.78009,2017-06-27 07:00:00+00:00
967,49.400240000000004,2017-06-27 08:00:00+00:00
968,55.3912,2017-06-27 09:00:00+00:00
969,51.05858,2017-06-27 10:00:00+00:00
970,53.19444,2017-06-27 11:00:00+00:00
971,49.57844,2017-06-27 12:00:00+00:00
972,47.43141,2017-06-27 13:00:00+00:00
973,47.02061,2017-06-27 14:00:00+00:00
974,49.72509,2017-06-27 15:00:00+00:00
975,47.67328,2017-06-27 16:00:00+00:00
976,50.24308,2017-06-27 17:00:00+00:00
977,55.03793,2017-06-27 18:00:00+00:00
978,50.48873,2017-06-27 19:00:00+00:00
979,53.27389,2017-06-27 20:00:00+00:00
980,56.26095,2017-06-27 21:00:00+00:00
981,54.307230000000004,2017-06-27 22:00:00+00:00
982,50.0679,2017-06-27 23:00:00+00:00
983,48.28711,2017-06-27 00:00:00+00:00
984,48.29935,2017-06-28 01:00:00+00:00
985,44.96428,2017-06-28 02:00:00+00:00
986,40.870909999999995,2017-06-28 03:00:00+00:00
987,39.21075,2017-06-28 04:00:00+00:00
988,39.0,2017-06-28 05:00:00+00:00
989,40.0,2017-06-28 06:00:00+00:00
990,44.3075,2017-06-28 07:00:00+00:00
991,47.8745,2017-06-28 08:00:00+00:00
992,51.84655,2017-06-28 09:00:00+00:00
993,53.85671,2017-06-28 10:00:00+00:00
994,53.19,2017-06-28 11:00:00+00:00
995,53.54995,2017-06-28 12:00:00+00:00
996,49.65612,2017-06-28 13:00:00+00:00
997,47.50635,2017-06-28 14:00:00+00:00
998,49.827890000000004,2017-06-28 15:00:00+00:00
999,50.11071,2017-06-28 16:00:00+00:00
1000,51.30699,2017-06-28 17:00:00+00:00
1001,49.0901,2017-06-28 18:00:00+00:00
1002,50.97562,2017-06-28 19:00:00+00:00
1003,50.80543,2017-06-28 20:00:00+00:00
1004,50.27919,2017-06-28 21:00:00+00:00
1005,50.30173,2017-06-28 22:00:00+00:00
1006,48.87908,2017-06-28 23:00:00+00:00
1007,46.80434,2017-06-28 00:00:00+00:00
1008,45.90702,2017-06-29 01:00:00+00:00
1009,42.65207,2017-06-29 02:00:00+00:00
1010,41.35293,2017-06-29 03:00:00+00:00
1011,39.76057,2017-06-29 04:00:00+00:00
1012,37.49836,2017-06-29 05:00:00+00:00
1013,37.67132,2017-06-29 06:00:00+00:00
1014,41.80523,2017-06-29 07:00:00+00:00
1015,48.85966,2017-06-29 08:00:00+00:00
1016,50.259440000000005,2017-06-29 09:00:00+00:00
1017,49.53476,2017-06-29 10:00:00+00:00
1018,48.28568,2017-06-29 11:00:00+00:00
1019,48.525529999999996,2017-06-29 12:00:00+00:00
1020,45.6862,2017-06-29 13:00:00+00:00
1021,44.84711,2017-06-29 14:00:00+00:00
1022,43.58255,2017-06-29 15:00:00+00:00
1023,44.89904,2017-06-29 16:00:00+00:00
1024,47.67447,2017-06-29 17:00:00+00:00
1025,48.827329999999996,2017-06-29 18:00:00+00:00
1026,50.281009999999995,2017-06-29 19:00:00+00:00
1027,52.4154,2017-06-29 20:00:00+00:00
1028,53.30185,2017-06-29 21:00:00+00:00
1029,52.816280000000006,2017-06-29 22:00:00+00:00
1030,49.17902,2017-06-29 23:00:00+00:00
1031,49.6863,2017-06-29 00:00:00+00:00
1032,45.67896,2017-06-30 01:00:00+00:00
1033,42.946290000000005,2017-06-30 02:00:00+00:00
1034,40.716159999999995,2017-06-30 03:00:00+00:00
1035,38.1732,2017-06-30 04:00:00+00:00
1036,38.1776,2017-06-30 05:00:00+00:00
1037,37.57101,2017-06-30 06:00:00+00:00
1038,41.76507,2017-06-30 07:00:00+00:00
1039,48.81053,2017-06-30 08:00:00+00:00
1040,53.723440000000004,2017-06-30 09:00:00+00:00
1041,51.46889,2017-06-30 10:00:00+00:00
1042,48.88933,2017-06-30 11:00:00+00:00
1043,47.53,2017-06-30 12:00:00+00:00
1044,46.73037,2017-06-30 13:00:00+00:00
1045,46.67127,2017-06-30 14:00:00+00:00
1046,47.271029999999996,2017-06-30 15:00:00+00:00
1047,48.92155,2017-06-30 16:00:00+00:00
1048,56.29,2017-06-30 17:00:00+00:00
1049,50.33235,2017-06-30 18:00:00+00:00
1050,50.67004,2017-06-30 19:00:00+00:00
1051,52.50349,2017-06-30 20:00:00+00:00
1052,51.582390000000004,2017-06-30 21:00:00+00:00
1053,51.63166,2017-06-30 22:00:00+00:00
1054,48.587959999999995,2017-06-30 23:00:00+00:00
1055,48.22331,2017-06-30 00:00:00+00:00
1056,49.74879,2017-07-01 01:00:00+00:00
1057,49.12121,2017-07-01 02:00:00+00:00
1058,45.83941,2017-07-01 03:00:00+00:00
1059,45.3495,2017-07-01 04:00:00+00:00
1060,46.16572,2017-07-01 05:00:00+00:00
1061,44.24678,2017-07-01 06:00:00+00:00
1062,42.61739,2017-07-01 07:00:00+00:00
1063,46.0561,2017-07-01 08:00:00+00:00
1064,49.3856,2017-07-01 09:00:00+00:00
1065,48.6761,2017-07-01 10:00:00+00:00
1066,45.86012,2017-07-01 11:00:00+00:00
1067,41.1599,2017-07-01 12:00:00+00:00
1068,38.848420000000004,2017-07-01 13:00:00+00:00
1069,37.40934,2017-07-01 14:00:00+00:00
1070,38.05,2017-07-01 15:00:00+00:00
1071,38.1,2017-07-01 16:00:00+00:00
1072,41.92096,2017-07-01 17:00:00+00:00
1073,44.19426,2017-07-01 18:00:00+00:00
1074,49.21132,2017-07-01 19:00:00+00:00
1075,54.41678,2017-07-01 20:00:00+00:00
1076,59.62385,2017-07-01 21:00:00+00:00
1077,61.06483000000001,2017-07-01 22:00:00+00:00
1078,56.760830000000006,2017-07-01 23:00:00+00:00
1079,46.596059999999994,2017-07-01 00:00:00+00:00
1080,44.22911,2017-07-02 01:00:00+00:00
1081,40.52609,2017-07-02 02:00:00+00:00
1082,38.69205,2017-07-02 03:00:00+00:00
1083,38.49845,2017-07-02 04:00:00+00:00
1084,36.63345,2017-07-02 05:00:00+00:00
1085,34.72417,2017-07-02 06:00:00+00:00
1086,29.873440000000002,2017-07-02 07:00:00+00:00
1087,31.8511,2017-07-02 08:00:00+00:00
1088,30.88049,2017-07-02 09:00:00+00:00
1089,33.06,2017-07-02 10:00:00+00:00
1090,33.45,2017-07-02 11:00:00+00:00
1091,33.91,2017-07-02 12:00:00+00:00
1092,32.7,2017-07-02 13:00:00+00:00
1093,30.42,2017-07-02 14:00:00+00:00
1094,30.53,2017-07-02 15:00:00+00:00
1095,30.5,2017-07-02 16:00:00+00:00
1096,35.71,2017-07-02 17:00:00+00:00
1097,38.0,2017-07-02 18:00:00+00:00
1098,39.86084,2017-07-02 19:00:00+00:00
1099,42.39162,2017-07-02 20:00:00+00:00
1100,46.31134,2017-07-02 21:00:00+00:00
1101,46.67747,2017-07-02 22:00:00+00:00
1102,48.356790000000004,2017-07-02 23:00:00+00:00
1103,44.79052,2017-07-02 00:00:00+00:00
1104,40.46217,2017-07-03 01:00:00+00:00
1105,35.29421,2017-07-03 02:00:00+00:00
1106,32.49753,2017-07-03 03:00:00+00:00
1107,29.853820000000002,2017-07-03 04:00:00+00:00
1108,29.78857,2017-07-03 05:00:00+00:00
1109,30.6697,2017-07-03 06:00:00+00:00
1110,37.43667,2017-07-03 07:00:00+00:00
1111,41.25,2017-07-03 08:00:00+00:00
1112,44.83716,2017-07-03 09:00:00+00:00
1113,45.07105,2017-07-03 10:00:00+00:00
1114,44.14403,2017-07-03 11:00:00+00:00
1115,42.46043,2017-07-03 12:00:00+00:00
1116,42.85948,2017-07-03 13:00:00+00:00
1117,43.3186,2017-07-03 14:00:00+00:00
1118,44.08612,2017-07-03 15:00:00+00:00
1119,44.20469,2017-07-03 16:00:00+00:00
1120,45.898590000000006,2017-07-03 17:00:00+00:00
